1520,4.46,0
1530,4.3333,0
1580,4.0986,1
1580,4.0986,1
1580,4.0986,1
1580,4.0986,1
1600,4.4706,1
1450,4.1569,0
1450,4.1569,0
1560,4.0556,0
1560,4.3125,0
1580,4.34,0
1310,3.7708,0
1580,4.3148,0
1490,4.449,0
1490,4.449,0
1490,4.449,0
1490,4.449,0
1490,4.449,0
1430,4.2826,1
1260,3.5976,0
1470,4.2917,0
1530,4.3571,0
1340,3.5882,0
1470,4.1875,0
1500,3.9796,1
1390,3.6939,0
1450,3.64,0
1530,3.4815,0
1380,3.9792,0
1470,3.7533,0
1510,4.1321,0
1550,4.4138,1
1490,4.2917,0
1310,3.875,0
1390,3.8958,0
1280,3.9792,0
1370,3.8,0
1430,4.12,0
1250,4.0833,0
1580,4.3333,0
1510,3.6042,0
1570,4.0185,0
1530,4.0385,0
1520,4.3333,0
1580,4.3333,1
1340,3.6042,0
1330,4.1042,0
1520,4.1455,0
1480,3.9167,0
1350,3.7759,0
1480,4.125,1
1480,4.125,1
1480,4.125,1
1570,4.3846,0
1330,4.1042,0
1480,4.16,0
1520,4.46,0
1500,3.9464,0
1530,4.28,0
1560,4.4339,0
1560,4.4339,0
1530,4.4339,0
1340,3.0,0
1550,4.2222,0
1210,2.881,0
1410,4.2075,0
1290,3.0408,0
1550,4.3846,0
1460,3.9792,0
1460,3.9792,0
1460,4.2917,1
1540,4.3878,0
1470,3.9804,0
1460,3.8431,1
1480,4.18,1
1070,2.9592,0
1370,3.8,0
1320,3.875,0
1530,4.52,0
1530,4.52,0
1300,3.8542,0
1500,3.875,0
1550,4.0,0
1540,4.1552,0
1560,4.0556,0
1560,4.2174,1
1450,4.22,0
1450,4.22,0
1530,4.25,0
1550,4.3571,0
1580,4.3929,0
1580,4.3929,0
1410,4.1042,0
1480,3.875,0
1570,4.3793,0
1510,4.1346,0
1560,4.4815,0
1530,4.2222,0
1580,4.5385,0
1370,3.8542,0
1550,4.0185,0
1560,4.5893,0
1500,4.3351,0
1530,4.2407,0
1440,3.8333,0
1270,4.0816,0
1490,4.1148,0
1540,4.4,0
1420,3.3529,0
1390,4.0,0
1260,3.78,0
1520,3.98,0
1250,3.5208,0
1130,3.3878,0
1490,4.1667,0
1440,4.24,0
1310,3.8,0
1550,4.06,0
1500,4.38,0
1550,4.3571,0
1570,4.3585,0
1170,3.268,0
1570,4.3704,0
1470,4.1887,0
1590,4.56,0
1540,4.375,1
1460,4.25,0
1580,4.54,0
1560,4.34,1
1570,4.3654,0
1270,3.9792,0
1500,4.32,1
1580,4.4706,0
1520,4.3913,0
1440,3.9583,0
1540,3.88,0
1460,4.18,0
1550,4.4038,0
1320,3.6122,0
1550,4.3889,0
1490,3.7736,0
1350,3.9107,0
1530,4.3333,0
1490,4.125,0
1400,4.102,0
1560,4.4792,1
1470,3.5957,0
1440,3.6667,0
1530,4.3542,0
1490,4.1481,0
1540,4.0,0
1400,3.8302,0
1460,4.0526,0
1560,4.3889,1
1520,4.0192,1
1450,3.66,0
1410,4.0385,0
1540,3.5769,0
1520,4.0,0
1390,4.25,0
1450,3.8654,0
1400,4.0208,0
1540,4.4151,0
1460,3.82,0
1450,3.5652,0
1560,4.2885,0
1550,4.3,0
1340,4.2642,0
1560,4.42,0
1490,3.7885,0
